LEAD_ID,CAMPAÑA,BASE_ST,TIPO_ESTUDIANTE,CAMPUS,FUENTE_ORIGEN,CARRERA,FACULTAD,COLEGIO,PM,FECHA_REGISTRO,EDAD,AÑO_EGRESO,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA_PM,COLEGIO_TIPO,FECHA_ULT_VALORACION,RANGO_EDAD,RANGO_EGRESO,REG,UND,GENERO
b4d4f6d1-fd8a-f011-b4cb-6045bd3c4778,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,SJL,Reciclado,ADMINISTRACION Y SERVICIOS TURISTICOS,FACULTAD DE NEGOCIOS,MARISCAL RAMON CASTILLA,0,2025-09-01 12:00:00,0,0.0,LIMA,LIMA,ATE,,Privada,,[Otros],SIN DATO,1,PG,SIN DATO
b4d4fe29-be88-f011-b4cb-000d3a88e4b0,2026-01,RECICLADOS,Nuevo,BREÑA,Reciclado,PSICOLOGIA,FACULTAD DE SALUD,SIN DATO,0,2025-09-01 12:00:00,29,0.0,AREQUIPA,CAYLLOMA,CAYLLOMA,,SIN DATO,,[26 - 30],SIN DATO,1,WA,Femenino
b4d501d7-0589-f011-b4cc-6045bd3c4778,2026-01,RECICLADOS,Nuevo,SJL,Reciclado,CONTABILIDAD Y FINANZAS,FACULTAD DE NEGOCIOS,SIN DATO,0,2025-09-01 12:00:00,0,0.0,LIMA,LIMA,LIMA,,SIN DATO,,[Otros],SIN DATO,1,WA,Femenino
b4d5177e-d68a-f011-b4cc-000d3a8857b7,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,SJL,Reciclado,ADMINISTRACION Y SERVICIOS TURISTICOS,FACULTAD DE NEGOCIOS,SIN DATO,0,2025-09-01 12:00:00,25,0.0,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,SIN DATO,,[23 - 25],SIN DATO,1,PG,SIN DATO
b4d52aaf-912d-ef11-8e4f-002248e0f0b8,2026-01,COLEGIOS,Nuevo,COMAS,Colegios,ADMINISTRACION,FACULTAD DE NEGOCIOS,LICEO SANTO DOMINGO,0,2025-09-01 12:00:00,0,2025.0,LIMA,LIMA,SIN DATO,,Privada,2025-12-17 12:00:00,[Otros],Egresos 2025,1,PG,SIN DATO
b4d5337d-dd8a-f011-b4cc-000d3ac1e006,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,SJL,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,FACULTAD DE INGENIERÍA,1227 INDIRA GANDHI,0,2025-09-01 12:00:00,0,0.0,LIMA,LIMA,ATE,,Publica,,[Otros],SIN DATO,1,PG,SIN DATO
b4d5388e-c806-f111-8406-00224836bd63,2026-01,WEB,Nuevo,ATE,Web,DERECHO Y CIENCIAS POLITICAS,FACULTAD DE DERECHO,SIN DATO,0,2026-02-10 12:00:00,0,0.0,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,2026-02-14 12:00:00,[Otros],SIN DATO,1,WA,SIN DATO
b4d5563d-6888-f011-b4cc-002248e02436,2026-01,RECICLADOS,Nuevo,TRUX,Reciclado,INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,32014 JULIO ARMANDO RUIZ VASQUEZ,0,2025-09-01 12:00:00,18,2024.0,HUANUCO,HUANUCO,AMARILIS,,Publica,,[18 - 22],Egresos 2024,1,PG,SIN DATO
b4d586ab-d58a-f011-b4cc-002248376bc9,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,VIRTUAL,Reciclado,CONTABILIDAD Y FINANZAS,FACULTAD DE NEGOCIOS,SIN DATO,0,2025-09-01 12:00:00,0,0.0,LIMA,SIN DATO,SIN DATO,,SIN DATO,,[Otros],SIN DATO,1,CAD,SIN DATO
b4d5943a-b487-f011-b4cb-000d3a894aa8,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,SJL,Reciclado,ADMINISTRACION,FACULTAD DE NEGOCIOS,0025 SAN MARTIN DE PORRES,0,2025-09-01 12:00:00,29,2012.0,LIMA,LIMA,ATE,,Publica,,[26 - 30],Egresos < 2017,1,PG,Femenino
